Weight,Height,BMI,Age,Gender,BMIcase,ActivityLevel,Goal,calories,protein,carbs,fat,bmr
73.2607449,1.611871684,28.19748655,60,Female,Obese,Active,Loss Weight,1765,132,176,59,1279.0272515000001
79.1208711,1.784809441,24.83746975,49,Female,Overweight,Sedentary,Stay Fit,1801,113,225,50,1500.7146116249999
54.4710604,1.871533506,15.55144027,24,Male,Severe Thinness,Active,Muscle Gain,3311,290,372,74,1599.4190452500002
61.87497451,1.969526552,15.95112626,31,Male,Severe Thinness,Lightly Active,Muscle Gain,2805,245,316,62,1699.7038401
73.55778279,1.754881694,23.88542332,45,Male,Overweight,Moderately Active,Muscle Gain,2999,262,337,67,1612.3788866500001
95.96708145,1.860693611,27.71868063,49,Male,Obese,Sedentary,Loss Weight,1807,136,181,60,1882.604321375
56.89827001,1.832801956,16.93822832,32,Male,Mild Thinness,Lightly Active,Muscle Gain,2573,225,289,57,1559.4839226
108.6783895,1.855710122,31.55897727,42,Male,Obese,Sedentary,Stay Fit,2450,153,306,68,2041.6027212500003
84.89680449,1.799949391,26.20419092,23,Female,Overweight,Active,Loss Weight,2343,176,234,78,1697.9364142749998
74.34458942,1.971890605,19.11981701,40,Male,Normal,Sedentary,Muscle Gain,2564,224,288,57,1780.8775223250002
63.6590577,1.716272167,21.61164808,63,Female,Normal,Lightly Active,Muscle Gain,2035,178,229,45,1233.260681375
85.50022967,1.756021552,27.72730105,63,Female,Obese,Active,Stay Fit,2547,159,318,71,1476.5157667
66.52320179,1.955701742,17.39273574,25,Male,Moderate Thinness,Lightly Active,Muscle Gain,2916,255,328,65,1767.54560665
88.08091582,1.971374562,22.66436341,57,Male,Normal,Sedentary,Loss Weight,1760,132,176,59,1832.9182594499998
106.0887268,1.814812769,32.21110212,33,Female,Obese,Lightly Active,Loss Weight,2056,154,206,69,1869.145248625
100.410328,1.875903887,28.53364273,31,Male,Obese,Sedentary,Stay Fit,2432,152,304,68,2026.543209375
60.76914438,1.453146838,28.77823263,25,Female,Obese,Lightly Active,Loss Weight,1353,101,135,45,1229.9082175500002
82.43854999,1.80128695,25.40765238,30,Female,Overweight,Sedentary,Muscle Gain,2360,206,266,52,1639.18984365
61.78670294,1.666287415,22.25333943,26,Female,Normal,Moderately Active,Loss Weight,1697,127,170,57,1368.296663775
99.1446067,1.702283767,34.21410461,20,Male,Severe Obese,Lightly Active,Loss Weight,2156,162,216,72,1960.373421375
56.31477688,1.597805052,22.05843963,65,Female,Normal,Lightly Active,Stay Fit,1479,92,185,41,1075.7759262999998
73.79369616,1.798434753,22.81549477,35,Male,Normal,Lightly Active,Stay Fit,2326,145,291,65,1691.9586822249998
60.0822723,1.823319363,18.07260936,36,Male,Moderate Thinness,Moderately Active,Stay Fit,2426,152,303,67,1565.3973248749999
96.7148495,1.976678255,24.75262092,35,Male,Overweight,Active,Muscle Gain,4207,368,473,93,2032.5724043750001
73.38667105,1.82295982,22.08325031,51,Female,Normal,Active,Loss Weight,2011,151,201,67,1457.216598
98.72382804,1.80230438,30.39244997,41,Female,Obese,Sedentary,Loss Weight,1678,126,168,56,1747.6785178999999
95.82281488,1.707809704,32.85412994,50,Male,Severe Obese,Moderately Active,Loss Weight,2208,166,221,74,1780.6092138
62.69604199,1.717482143,21.25473349,32,Female,Normal,Moderately Active,Stay Fit,2138,134,267,59,1379.386759275
50.50581433,1.965364996,13.07539881,61,Male,Severe Thinness,Sedentary,Muscle Gain,2064,181,232,46,1433.4112658
56.46189829,1.94159722,14.97742634,20,Male,Severe Thinness,Sedentary,Loss Weight,1616,121,162,54,1683.1172454
95.11135891,1.790124785,29.6801284,64,Female,Obese,Moderately Active,Stay Fit,2463,154,308,68,1588.9415797250003
56.39866747,1.411051362,28.32586614,48,Female,Obese,Lightly Active,Stay Fit,1437,90,180,40,1044.89377595
79.46215342,1.82196273,23.93764118,49,Male,Overweight,Lightly Active,Stay Fit,2328,146,291,65,1693.34824045
93.26942743,1.743800294,30.67226286,26,Female,Obese,Active,Loss Weight,2390,179,239,80,1731.5694580499999
77.76933794,1.951518776,20.42033835,46,Male,Normal,Active,Stay Fit,3057,191,382,85,1772.3926143999997
56.46502506,1.699057716,19.5597483,54,Female,Normal,Moderately Active,Stay Fit,1853,116,232,51,1195.5613231000002
68.53111884,1.809174649,20.93759693,25,Male,Normal,Active,Muscle Gain,3511,307,395,78,1696.045344025
108.6367501,1.772723494,34.56963261,42,Male,Severe Obese,Sedentary,Muscle Gain,2865,251,322,64,1989.3196847499999
72.95086383,1.563309543,29.84973507,24,Female,Obese,Lightly Active,Muscle Gain,2352,206,265,52,1425.5771026749999
70.73056256,1.702583761,24.40001754,47,Male,Overweight,Lightly Active,Muscle Gain,2543,223,286,57,1541.4204762250001
107.705005,1.774200406,34.21610235,18,Female,Severe Obese,Lightly Active,Muscle Gain,3193,279,359,71,1934.9253037500002
104.0132159,1.735498466,34.533457,51,Female,Severe Obese,Sedentary,Loss Weight,1640,123,164,55,1708.81870025
58.7507844,1.883191455,16.56626939,62,Male,Mild Thinness,Lightly Active,Stay Fit,2007,125,251,56,1459.5025033749998
103.7284162,1.875361097,29.49361054,30,Male,Obese,Moderately Active,Loss Weight,2560,192,256,85,2064.384847625
61.32460586,1.441180324,29.52555822,18,Female,Obese,Lightly Active,Loss Weight,1389,104,139,46,1262.9837611
69.59772181,1.806420852,21.32834456,40,Male,Normal,Lightly Active,Stay Fit,2241,140,280,62,1629.9902505999999
80.1496563,1.609075118,30.95629852,53,Female,Obese,Lightly Active,Loss Weight,1519,114,152,51,1381.16851175
73.53625701,1.469317557,34.06200311,34,Female,Severe Obese,Sedentary,Loss Weight,1270,95,127,42,1322.686043225
63.30782366,1.80480533,19.4355419,22,Female,Normal,Lightly Active,Stay Fit,2049,128,256,57,1490.0815678499998
86.4978346,1.645511459,31.94503832,47,Female,Obese,Sedentary,Stay Fit,1797,112,225,50,1497.4230078750002
65.77125948,1.796169407,20.38644821,21,Female,Normal,Moderately Active,Stay Fit,2347,147,293,65,1514.3184741750001
89.35156567,1.725998412,29.99310191,32,Female,Obese,Sedentary,Stay Fit,1982,124,248,55,1651.2646642
52.82398662,1.441729715,25.41344112,41,Female,Overweight,Sedentary,Loss Weight,1021,77,102,34,1063.320938075
54.10122965,1.82353453,16.26968533,53,Male,Mild Thinness,Lightly Active,Muscle Gain,2344,205,264,52,1420.72137775
109.9886348,1.808382837,33.63311238,65,Male,Severe Obese,Sedentary,Loss Weight,1834,138,183,61,1910.1256211250002
53.1135168,1.800273605,16.3880783,20,Female,Mild Thinness,Lightly Active,Muscle Gain,2302,201,259,51,1395.3061711250002
67.08200343,1.717341909,22.74534287,44,Male,Normal,Moderately Active,Loss Weight,1896,142,190,63,1529.158727425
75.17576071,1.743638026,24.72664353,56,Male,Overweight,Lightly Active,Muscle Gain,2585,226,291,57,1566.53137335
52.21297646,1.45826643,24.55300742,57,Female,Overweight,Lightly Active,Stay Fit,1358,85,170,38,987.5462833500001
50.93779323,1.770936696,16.24179602,39,Male,Mild Thinness,Lightly Active,Muscle Gain,2353,206,265,52,1426.2133672999998
100.9749362,1.912913529,27.59452419,33,Male,Obese,Sedentary,Stay Fit,2454,153,307,68,2045.320317625
53.79819135,1.818683798,16.2649705,50,Female,Mild Thinness,Moderately Active,Muscle Gain,2350,206,264,52,1263.65928725
63.43724798,1.581771097,25.35461749,58,Female,Overweight,Lightly Active,Loss Weight,1289,97,129,43,1171.9794154250003
51.18905471,1.69200594,17.88023996,63,Female,Moderate Thinness,Lightly Active,Stay Fit,1503,94,188,42,1093.3942596
81.57453523,1.649597536,29.97772073,41,Female,Obese,Lightly Active,Loss Weight,1629,122,163,54,1480.7438123
108.5765731,1.895247597,30.22763858,19,Male,Obese,Moderately Active,Muscle Gain,4055,355,456,90,2180.295479125
90.06114154,1.740002968,29.74660931,61,Male,Obese,Lightly Active,Stay Fit,2321,145,290,64,1688.1132704
53.98535095,1.492167695,24.24603135,56,Female,Overweight,Moderately Active,Loss Weight,1279,96,128,43,1031.4583188749998
51.54436388,1.741043568,17.00442324,53,Male,Moderate Thinness,Lightly Active,Stay Fit,1847,115,231,51,1343.5958688
96.56557074,1.737010214,32.00498053,48,Female,Obese,Sedentary,Stay Fit,1980,124,248,55,1650.28709115
93.46558335,1.735608602,31.02759635,62,Male,Obese,Active,Loss Weight,2366,177,237,79,1714.41120975
62.63472312,1.720654631,21.15571689,59,Male,Normal,Moderately Active,Muscle Gain,2626,230,295,58,1411.7563755749998
61.5017157,1.826129895,18.44267439,25,Female,Moderate Thinness,Lightly Active,Muscle Gain,2426,212,273,54,1470.348341375
84.14016948,1.612303518,32.3675464,26,Female,Obese,Moderately Active,Loss Weight,1932,145,193,64,1558.0913935499998
79.74262052,1.668412569,28.6472935,18,Female,Obese,Lightly Active,Stay Fit,2185,137,273,61,1589.184060825
104.2008886,1.775166066,33.0668974,47,Female,Severe Obese,Sedentary,Loss Weight,1685,126,168,56,1755.4876772500002
67.67310669,1.778830565,21.38685612,37,Female,Normal,Moderately Active,Stay Fit,2236,140,280,62,1442.500170025
87.33919685,1.914518066,23.8281462,45,Male,Overweight,Lightly Active,Stay Fit,2544,159,318,71,1849.96575975
71.33925512,1.533855244,30.32213798,28,Female,Obese,Sedentary,Loss Weight,1316,99,132,44,1371.0520787
81.32735663,1.862013516,23.45692064,24,Male,Overweight,Lightly Active,Stay Fit,2560,160,320,71,1862.0320138000002
77.44508814,1.897609943,21.50700736,57,Male,Normal,Sedentary,Stay Fit,2017,126,252,56,1680.4570957749997
50.10368093,1.573477145,20.23712222,52,Female,Normal,Lightly Active,Stay Fit,1462,91,183,41,1063.460024925
52.10238436,1.54688335,21.77421308,41,Female,Normal,Sedentary,Stay Fit,1346,84,168,37,1121.82593735
52.09814263,1.923246802,14.08484924,45,Male,Severe Thinness,Moderately Active,Stay Fit,2330,146,291,65,1503.0106775499999
78.87237028,1.642782541,29.22568743,37,Female,Obese,Moderately Active,Loss Weight,1822,137,182,61,1469.462790925
85.63448617,1.625196802,32.4217743,64,Female,Obese,Moderately Active,Loss Weight,1725,129,172,58,1391.09286295
82.25064367,1.556422556,33.95347846,33,Female,Severe Obese,Sedentary,Loss Weight,1410,106,141,47,1469.2705342
77.88446289,1.953782779,20.40319942,62,Male,Normal,Moderately Active,Stay Fit,2627,164,328,73,1694.958865775
66.02251925,1.868891523,18.90270269,39,Male,Normal,Lightly Active,Loss Weight,1802,135,180,60,1638.2823943750002
104.5787418,1.760990567,33.72324463,58,Female,Severe Obese,Lightly Active,Loss Weight,1865,140,186,62,1695.406522375
54.47869606,1.954884562,14.25556617,54,Male,Severe Thinness,Active,Stay Fit,2590,162,324,72,1501.58981185
52.05316603,1.548007976,21.72204763,47,Female,Normal,Lightly Active,Stay Fit,1502,94,188,42,1092.0366453000001
107.942996,1.793173796,33.56987316,27,Female,Severe Obese,Moderately Active,Loss Weight,2361,177,236,79,1904.1635825000003
53.61245542,1.778174701,16.95574374,38,Female,Mild Thinness,Lightly Active,Stay Fit,1783,111,223,50,1296.483742325
55.473243,1.951245722,14.57000256,33,Male,Severe Thinness,Sedentary,Muscle Gain,2325,203,262,52,1614.26100625
73.01571593,1.578178943,29.31594233,34,Female,Obese,Active,Stay Fit,2390,149,299,66,1385.5189986750001
92.24984438,1.729712708,30.8331354,45,Male,Obese,Active,Loss Weight,2461,185,246,82,1783.5688863
83.60902335,1.582978649,33.36591477,32,Female,Severe Obese,Sedentary,Loss Weight,1444,108,144,48,1504.451889125
86.41445748,1.856439716,25.07406259,51,Male,Overweight,Moderately Active,Stay Fit,2750,172,344,76,1774.4193973000001
106.366304,1.765332184,34.13117119,24,Female,Severe Obese,Sedentary,Stay Fit,2263,141,283,63,1885.9956549999997
79.55307321,1.754143487,25.85393967,39,Male,Overweight,Lightly Active,Stay Fit,2340,146,292,65,1701.8704114749999
78.95643061,1.718950652,26.72149112,39,Male,Overweight,Very Active,Loss Weight,2544,191,254,85,1673.9084635999998
68.05808867,1.933213463,18.21042689,41,Male,Moderate Thinness,Lightly Active,Muscle Gain,2787,244,314,62,1688.839301075
51.09720641,1.666410723,18.40064531,21,Female,Moderate Thinness,Active,Stay Fit,2219,139,277,62,1286.478765975
59.24677659,1.708581284,20.29520476,41,Female,Normal,Moderately Active,Stay Fit,2006,125,251,56,1294.3310683999998
82.67278286,1.541765567,34.77970329,47,Female,Severe Obese,Moderately Active,Loss Weight,1729,130,173,58,1394.331307975
105.5960474,1.775482481,33.49769156,24,Male,Severe Obese,Sedentary,Loss Weight,1969,148,197,66,2050.637024625
50.20298157,1.927391975,13.51417125,38,Male,Severe Thinness,Lightly Active,Stay Fit,2092,131,262,58,1521.6498000749998
97.52118402,1.813888239,29.63998063,58,Female,Obese,Moderately Active,Stay Fit,2570,161,321,71,1657.891989575
80.28603561,1.754759525,26.07382803,61,Female,Overweight,Sedentary,Loss Weight,1376,103,138,46,1433.5850592250001
93.36025524,1.737933858,30.90975354,58,Female,Obese,Active,Loss Weight,2165,162,216,72,1568.81121365
85.13679949,1.765544953,27.31239349,36,Male,Overweight,Active,Loss Weight,2456,184,246,82,1779.833590525
64.09122901,1.7581729,20.73363439,62,Male,Normal,Moderately Active,Stay Fit,2224,139,278,62,1434.7703526
65.90412549,1.906513925,18.13145425,60,Male,Moderate Thinness,Active,Stay Fit,2683,168,335,75,1555.612458025
109.8527241,1.811322339,33.48261308,41,Female,Severe Obese,Moderately Active,Loss Weight,2312,173,231,77,1864.6037028749997
60.64616539,1.978040127,15.50005184,41,Male,Severe Thinness,Active,Stay Fit,2834,177,354,79,1642.736733275
93.97655197,1.71921935,31.79486062,19,Male,Obese,Active,Loss Weight,2656,199,266,89,1924.27761345
93.34403419,1.833937127,27.75349497,24,Male,Obese,Moderately Active,Muscle Gain,3654,320,411,81,1964.6510462750002
71.54886222,1.632529451,26.84606779,19,Female,Overweight,Active,Loss Weight,2042,153,204,68,1479.819529075
93.15052527,1.786511482,29.18593996,32,Female,Obese,Moderately Active,Loss Weight,2142,161,214,71,1727.07492895
70.26255722,1.753714158,22.84579816,22,Male,Normal,Moderately Active,Stay Fit,2625,164,328,73,1693.69692095
63.90523112,1.665385325,23.04129812,60,Female,Overweight,Sedentary,Stay Fit,1463,91,183,41,1218.918139325
92.77235665,1.977106406,23.73332042,63,Male,Overweight,Lightly Active,Muscle Gain,3058,268,344,68,1853.41507025
58.07095174,1.584219172,23.1381384,24,Female,Overweight,Lightly Active,Stay Fit,1774,111,222,49,1289.8464998999998
72.62545928,1.803975273,22.31658469,37,Male,Normal,Sedentary,Loss Weight,1607,121,161,54,1673.739138425
63.27454046,1.509243045,27.77861786,53,Female,Obese,Sedentary,Stay Fit,1380,86,172,38,1150.022307725
84.9415895,1.665231512,30.63170298,41,Female,Obese,Sedentary,Loss Weight,1463,110,146,49,1524.18559
91.60614124,1.640593376,34.03475917,52,Female,Severe Obese,Very Active,Loss Weight,2311,173,231,77,1520.4322723999999
93.02722736,1.794894106,28.87569288,45,Female,Obese,Lightly Active,Stay Fit,2291,143,286,64,1666.08108985
97.34065333,1.812204936,29.64009826,31,Male,Obese,Moderately Active,Loss Weight,2425,182,242,81,1956.0346183000001
82.64893121,1.7829094,26.00031997,43,Male,Overweight,Lightly Active,Loss Weight,1904,143,190,63,1730.8076871
62.64908998,1.794078013,19.46400105,50,Female,Normal,Lightly Active,Stay Fit,1838,115,230,51,1336.789657925
106.940154,1.822224427,32.20602139,63,Male,Obese,Lightly Active,Loss Weight,2088,157,209,70,1898.2918068750005
72.47396884,1.712258328,24.71971564,36,Male,Overweight,Sedentary,Stay Fit,1944,122,243,54,1619.9011434
87.42128863,1.873918169,24.89521951,39,Male,Overweight,Lightly Active,Loss Weight,2041,153,204,68,1855.4117419250001
109.2566285,1.779825193,34.4899921,60,Male,Severe Obese,Sedentary,Loss Weight,1834,138,183,61,1909.9570306250002
66.88546566,1.508471697,29.39391426,21,Female,Obese,Very Active,Loss Weight,2045,153,204,68,1345.649467225
81.36926632,1.606427416,31.53103202,59,Female,Obese,Moderately Active,Loss Weight,1689,127,169,56,1361.7097982
66.56748124,1.396704145,34.12347729,65,Female,Severe Obese,Sedentary,Stay Fit,1263,79,158,35,1052.6149030249999
98.61727353,1.885852468,27.72921419,21,Male,Obese,Moderately Active,Muscle Gain,3841,336,432,85,2064.8305278
96.50432549,1.934235634,25.79455379,54,Male,Overweight,Lightly Active,Muscle Gain,3150,276,354,70,1908.94052615
81.81351044,1.559261533,33.65015721,28,Female,Severe Obese,Active,Loss Weight,2059,154,206,69,1491.6735625249999
55.0270074,1.81572499,16.69074619,42,Female,Mild Thinness,Sedentary,Stay Fit,1577,99,197,44,1314.0981927500002
91.54327782,1.753010451,29.78910453,24,Female,Obese,Sedentary,Stay Fit,2076,130,260,58,1730.064310075
68.36086507,1.84539094,20.07385496,23,Male,Normal,Sedentary,Stay Fit,2072,130,259,58,1726.9779882
75.04990994,1.492465334,33.69315427,39,Female,Severe Obese,Sedentary,Stay Fit,1593,100,199,44,1327.2899331500003
95.78016851,1.755743017,31.07089026,54,Female,Obese,Sedentary,Loss Weight,1559,117,156,52,1624.1410707249997
80.60845889,1.917244856,21.92933468,26,Male,Normal,Lightly Active,Stay Fit,2584,162,323,72,1879.3626238999998
67.48133136,1.90566009,18.58201322,51,Male,Normal,Lightly Active,Muscle Gain,2666,233,300,59,1615.85086985
101.145053,1.717884257,34.27337296,65,Female,Severe Obese,Sedentary,Muscle Gain,2303,202,259,51,1599.1281906250001
95.16932009,1.808937326,29.08371807,31,Female,Obese,Lightly Active,Stay Fit,2429,152,304,67,1766.2790296499998
59.79602079,1.707105662,20.51877733,30,Male,Normal,Lightly Active,Stay Fit,2090,131,261,58,1519.9012466500003
53.48830931,1.626213108,20.22571839,22,Female,Normal,Lightly Active,Muscle Gain,2112,185,238,47,1280.2662856000002
98.45381099,1.953125391,25.80906551,62,Male,Overweight,Sedentary,Loss Weight,1824,137,182,61,1900.2414792749996
105.5655533,1.782096073,33.23992242,18,Male,Severe Obese,Very Active,Stay Fit,3960,248,495,110,2084.465578625
60.38930722,1.612276658,23.23169592,28,Female,Overweight,Lightly Active,Muscle Gain,2162,189,243,48,1310.5659834500002
79.57525947,1.68704058,27.95934575,59,Female,Obese,Active,Muscle Gain,2886,253,325,64,1394.1529572
95.44188812,1.737858327,31.6016882,32,Female,Obese,Lightly Active,Loss Weight,1892,142,189,63,1719.5803355750002
89.61693793,1.901286837,24.79104409,22,Male,Overweight,Lightly Active,Stay Fit,2722,170,340,76,1979.4736524250002
81.77539793,1.551916863,33.95359481,28,Female,Severe Obese,Moderately Active,Loss Weight,1844,138,184,61,1486.7020186749999
93.57374279,1.670111407,33.54772822,19,Female,Severe Obese,Sedentary,Loss Weight,1655,124,166,55,1723.5570572749998
100.4368157,1.81313792,30.55140968,54,Female,Obese,Sedentary,Loss Weight,1638,123,164,55,1706.579357
101.2180688,1.817981577,30.6252111,37,Female,Obese,Sedentary,Muscle Gain,2595,227,292,58,1802.419173625
108.4826982,1.830301143,32.38287299,56,Male,Obese,Sedentary,Loss Weight,1876,141,188,63,1953.7651963750004
95.12733808,1.822136807,28.65123734,21,Male,Obese,Sedentary,Loss Weight,1911,143,191,64,1990.108885175
52.97347751,1.857993085,15.34512028,24,Male,Severe Thinness,Moderately Active,Muscle Gain,2931,256,330,65,1575.980453225
77.1641759,1.674145647,27.53146022,48,Female,Obese,Sedentary,Muscle Gain,2040,178,230,45,1416.9827883750002
53.70670012,1.467532793,24.93749578,26,Female,Overweight,Moderately Active,Muscle Gain,2164,189,243,48,1163.274996825
55.83086585,1.48893647,25.18384443,52,Female,Overweight,Lightly Active,Stay Fit,1468,92,184,41,1067.89395225
